ruas,port,from1,to1,cost_link,kap
ME-AKSES,GigabitEthernet8/0/3,OLT00**ABT*3,MET**ABT,,1
ME-AKSES,GigabitEthernet8/0/0,OLT00**ABU*2DSU,MET**ABT,,1
ME-AKSES,GigabitEthernet8/0/12,OLT01**ABU*3,MET**ABT,,1
ME-AKSES,GigabitEthernet8/0/13,OLT01**ABU*3,MET**ABT,,1
ME-AKSES,GigabitEthernet8/0/14,OLT01**ABU*3,MET**ABT,,1
ME-AKSES,GigabitEthernet8/0/15,OLT01**ABU*3,MET**ABT,,1
ME-AKSES,GigabitEthernet8/0/5,OLT02**ABU*2,MET**ABT,,1
ME-AKSES,GigabitEthernet10/0/14,OLT00**DMO*2BKN,MET**DMO,,1
ME-AKSES,GigabitEthernet15/1/4,OLT00**DMO*3*CWS,MET**DMO,,10
ME-AKSES,GigabitEthernet2/0/1,OLT00**DMO*3*CWS,MET**DMO,,10
ME-AKSES,GigabitEthernet11/0/4,OLT00**DMO*3TDR,MET**DMO,,1
ME-AKSES,GigabitEthernet15/1/0,OLT00**MGO*2JAS,MET**DMO,,10
ME-AKSES,GigabitEthernet2/0/2,OLT00**MGO*2WDR,MET**DMO,,10
ME-AKSES,GigabitEthernet10/0/0,OLT00**MGO*3GPA,MET**DMO,,1
ME-AKSES,GigabitEthernet11/0/1,OLT00**MGO*3INT,MET**DMO,,1
ME-AKSES,GigabitEthernet7/0/1,OLT00**MGO*3PGS,MET**DMO,,1
ME-AKSES,GigabitEthernet9/1/22,OLT01**DMO*3,MET**DMO,,1
ME-AKSES,GigabitEthernet15/1/8,OLT02**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet11/0/3,OLT02**MGO*3TP6,MET**DMO,,1
ME-AKSES,GigabitEthernet15/1/6,OLT04**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet15/1/3,OLT05**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet15/1/10,OLT06**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet2/0/5,OLT07**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet15/1/2,OLT08**DMO*5,MET**DMO,,10
ME-AKSES,GigabitEthernet15/1/7,OLT09**DMO*5,MET**DMO,,10
ME-AKSES,GigabitEthernet4/0/2,OLT10**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet8/0/19,OLT10**DMO*3,MET**DMO,,1
ME-AKSES,GigabitEthernet4/0/3,OLT11**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet4/0/4,OLT12**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet5/0/0,OLT13**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet5/0/1,OLT14**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet5/1/0,OLT15**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet5/1/1,OLT16**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet6/0/0,OLT17**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet6/0/1,OLT18**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet6/1/0,OLT19**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet7/0/9,OLT20**DMO*2,MET**DMO,,10
ME-AKSES,GigabitEthernet15/1/1,OLT20**DMO*3,MET**DMO,,10
ME-AKSES,GigabitEthernet15/1/11,OLT21**DMO*2,MET**DMO,,10
ME-AKSES,GigabitEthernet7/0/8,OLT22**DMO*2,MET**DMO,,10
ME-AKSES,GigabitEthernet10/0/2,MOLT00**DMO*3TP6,MET**DMO,,1
ME-AKSES,GigabitEthernet10/0/2,MOLT00**IJK*3*POL,MET**DMO,,1
ME-AKSES,GigabitEthernet11/0/6,MOLT00**MGO*3BGJ,MET**DMO,,1
ME-AKSES,GigabitEthernet8/1/20,MOLT00**MGO*3DTA,MET**DMO,,1
ME-AKSES,GigabitEthernet10/0/10,MOLT00**MGO*3GDH,MET**DMO,,1
ME-AKSES,GigabitEthernet10/0/8,MOLT00**MGO*3GDH,MET**DMO,,1
ME-AKSES,GigabitEthernet7/0/5,MOLT00**MGO*3GRC,MET**DMO,,10
ME-AKSES,GigabitEthernet10/0/11,MOLT00**MGO*3GTG,MET**DMO,,1
ME-AKSES,GigabitEthernet10/0/15,MOLT00**MGO*3GTG,MET**DMO,,1
ME-AKSES,GigabitEthernet4/0/1,MOLT00**MGO*3KTB,MET**DMO,,1
ME-AKSES,GigabitEthernet11/0/5,MOLT00**MGO*3MDR,MET**DMO,,1
ME-AKSES,GigabitEthernet10/0/9,MOLT00**MGO*3PHL,MET**DMO,,1
ME-AKSES,GigabitEthernet7/0/6,MOLT00**MGO*3WTC,MET**DMO,,10
ME-AKSES,GigabitEthernet7/0/0,MOLT01**DMO*3TDR,MET**DMO,,1
ME-AKSES,GigabitEthernet10/0/4,MOLT01**MGO*3TP6,MET**DMO,,1
ME-AKSES,GigabitEthernet6/0/7,OLT00**KDE*2BRJ,MET**KDM,,1
ME-AKSES,GigabitEthernet8/0/21,OLT00**KDE*2BRJ,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/10,OLT00**KDE*2GND,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/3,OLT00**KDE*3,MET**KDM,,1
ME-AKSES,GigabitEthernet8/0/7,OLT00**KDE*3,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/11,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/4,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/5,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/8,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet6/0/9,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet8/0/0,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet8/0/3,OLT01**KDE*5,MET**KDM,,1
ME-AKSES,GigabitEthernet8/0/10,OLT02**KDE*2,MET**KDM,,1
ME-AKSES,GigabitEthernet8/0/12,OLT02**KDE*2,MET**KDM,,1
ME-AKSES,GigabitEthernet4/1/0,MOLT00**KDM*2GRL,MET**KDM,,10
ME-AKSES,GigabitEthernet6/0/6,MOLT00**KDM*2LDV,MET**KDM,,1
ME-AKSES,GigabitEthernet1/0/7,OLT00**KNN*2CWL,MET**KNN,,10
ME-AKSES,GigabitEthernet1/0/2,OLT00**KNN*5,MET**KNN,,10
ME-AKSES,GigabitEthernet4/0/3,OLT01**KNN*3,MET**KNN,,10
ME-AKSES,GigabitEthernet1/0/1,OLT02**KNN*3,MET**KNN,,10
ME-AKSES,GigabitEthernet1/0/4,OLT02**KNN*3,MET**KNN,,10
ME-AKSES,GigabitEthernet5/1/15,OLT02**MGT*3,MET**KNN,,1
ME-AKSES,GigabitEthernet1/0/6,OLT03**KNN*3,MET**KNN,,10
ME-AKSES,GigabitEthernet1/0/19,OLT00**KPS*3,MET**KPS,,1
ME-AKSES,GigabitEthernet1/0/8,OLT00**KPS*3,MET**KPS,,1
ME-AKSES,GigabitEthernet1/0/9,OLT00**KPS*3,MET**KPS,,1
ME-AKSES,GigabitEthernet5/0/9,OLT00**KPS*3,MET**KPS,,1
ME-AKSES,GigabitEthernet6/0/11,OLT00**KPS*3,MET**KPS,,1
ME-AKSES,GigabitEthernet8/0/8,OLT00**KPS*3,MET**KPS,,1
ME-AKSES,GigabitEthernet5/0/8,OLT00**SAR*5,MET**KPS,,1
ME-AKSES,GigabitEthernet8/0/18,OLT00**DMO*2BKN,MET**MGO,,1
ME-AKSES,GigabitEthernet1/0/3,OLT00**MGO*3,MET**MGO,,10
ME-AKSES,GigabitEthernet2/0/2,OLT00**MGO*3,MET**MGO,,10
ME-AKSES,GigabitEthernet2/0/3,OLT00**MGO*3,MET**MGO,,10
ME-AKSES,GigabitEthernet1/0/6,OLT00**MGO*3GPA,MET**MGO,,10
ME-AKSES,GigabitEthernet8/0/17,OLT00**MGO*3PGS,MET**MGO,,1
ME-AKSES,GigabitEthernet10/1/23,MOLT00**MGO*3BGJ,MET**MGO,,1
ME-AKSES,GigabitEthernet8/0/19,MOLT00**MGO*3DTA,MET**MGO,,1
ME-AKSES,GigabitEthernet1/0/2,MOLT00**MGO*3GRC,MET**MGO,,10
ME-AKSES,GigabitEthernet8/0/16,MOLT00**MGO*3WTC,MET**MGO,,1
ME-AKSES,GigabitEthernet8/0/8,OLT00**WRP*2PKO,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/12,OLT01**WRP*2,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/17,OLT01**WRP*2,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/4,OLT01**WRP*2,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/23,OLT01**WRP*2TBR,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/11,OLT02**WRP*3,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/15,OLT02**WRP*3,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/7,OLT02**WRP*3,MET**WRP,,1
ME-AKSES,GigabitEthernet8/0/9,OLT02**WRP*3,MET**WRP,,1
ME-AKSES,GigabitEthernet5/0/3,OLT00**KRP*2HRV,MET2**KRP,,1
ME-AKSES,GigabitEthernet1/0/1,OLT00**KRP*3,MET2**KRP,,10
ME-AKSES,GigabitEthernet1/0/7,OLT00**KRP*3,MET2**KRP,,10
ME-AKSES,GigabitEthernet4/1/0,OLT01**BBE*5,MET2**KRP,,10
ME-AKSES,GigabitEthernet1/0/4,OLT01**KRP*5,MET2**KRP,,10
ME-AKSES,GigabitEthernet4/1/1,OLT02**BBE*2,MET2**KRP,,10
ME-AKSES,GigabitEthernet4/1/2,OLT03**BBE*3,MET2**KRP,,10
ME-AKSES,GigabitEthernet4/1/3,OLT03**KRP*2,MET2**KRP,,10
ME-AKSES,GigabitEthernet1/0/5,OLT04**KRP*3,MET2**KRP,,10
ME-AKSES,GigabitEthernet1/0/6,MOLT01**KRP*3WRG,MET2**KRP,,10
ME-AKSES,GigabitEthernet3/0/2,OLT00**KDE*3,MET2**LKS,,10
ME-AKSES,GigabitEthernet4/0/5,OLT00**LKI*2TPI,MET2**LKS,,10
ME-AKSES,GigabitEthernet4/0/2,OLT01**LKI*3,MET2**LKS,,10
ME-AKSES,GigabitEthernet3/0/0,OLT02**LKI*3,MET2**LKS,,10
ME-AKSES,GigabitEthernet3/0/1,OLT04**LKI*3,MET2**LKS,,10
ME-AKSES,GigabitEthernet3/0/4,OLT04**LKI*5,MET2**LKS,,10
ME-AKSES,GigabitEthernet3/0/3,OLT05**LKI*5,MET2**LKS,,10
ME-AKSES,GigabitEthernet4/0/1,OLT06**LKI*5,MET2**LKS,,10
ME-AKSES,GigabitEthernet4/0/0,OLT10**LKI*2,MET2**LKS,,10
ME-AKSES,GigabitEthernet4/0/9,OLT11**LKI*3,MET2**LKS,,10
ME-AKSES,GigabitEthernet4/0/4,MOLT00**KDM*2GRL,MET2**LKS,,10
ME-AKSES,GigabitEthernet1/1/6,OLT00**PMET*3,MET2**PM,,10
ME-AKSES,GigabitEthernet2/0/8,OLT00**PMET*3,MET2**PM,,10
ME-AKSES,GigabitEthernet1/1/7,OLT00**SMP*3,MET2**PM,,10
ME-AKSES,GigabitEthernet2/0/4,OLT01**PMET*3,MET2**PM,,10
ME-AKSES,GigabitEthernet2/0/7,OLT01**SPG*5,MET2**PM,,10
ME-AKSES,GigabitEthernet2/0/0,OLT02**PMET*2,MET2**PM,,10
ME-AKSES,GigabitEthernet2/0/9,OLT02**PMET*2,MET2**PM,,10
ME-AKSES,GigabitEthernet3/0/2,OLT02**SMP*2,MET2**PM,,10
ME-AKSES,GigabitEthernet3/1/0,OLT03**PMET*3,MET2**PM,,10
ME-AKSES,GigabitEthernet8/1/0,OLT00**SMP*3,MET2**SMP,,10
ME-AKSES,GigabitEthernet4/0/13,OLT00**SPD*2,MET2**SMP,,1
ME-AKSES,GigabitEthernet4/0/13,OLT01**BAB*2,MET2**SMP,,1
ME-AKSES,GigabitEthernet4/1/9,OLT01**BAB*2,MET2**SMP,,1
ME-AKSES,GigabitEthernet8/1/1,OLT01**SMP*3,MET2**SMP,,10
ME-AKSES,GigabitEthernet8/1/9,OLT02**BAB*3,MET2**SMP,,10
ME-AKSES,GigabitEthernet8/1/7,OLT02**SMP*2,MET2**SMP,,10
ME-AKSES,GigabitEthernet8/1/8,OLT02**SMP*2,MET2**SMP,,10
ME-AKSES,GigabitEthernet8/1/10,OLT03**SMP*2,MET2**SMP,,10
ME-AKSES,GigabitEthernet4/0/23,OLT04**SMP*2BLO,MET2**SMP,,1
ME-ME,GigabitEthernet1/1/13,MET9**KBL,MET**KNN,65000,10
ME-ME,GigabitEthernet1/1/14,MET9**KBL,MET**KNN,65000,10
ME-ME,100GE5/0/1,MET9**KBL,MET9**RKT,10,100
ME-ME,GigabitEthernet6/1/11,MET9**KBL,MET**KPS,30000,10
ME-ME,100GE9/0/0,MET9**KBL,MET9**RKT,10,100
ME-ME,100GE9/0/1,MET9**KBL,MET9**RKT,10,100
ME-ME,100GE13/1/0,MET9**KBL,MET9**RKT,10,100
ME-ME,100GE14/0/0,MET9**KBL,MET9**RKT,10,100
ME-ME,100GE1/0/0,MET9**RKT,MET9**KBL,10,100
ME-ME,100GE3/0/0,MET9**RKT,MET9**KBL,10,100
ME-ME,100GE5/0/0,MET9**RKT,MET9**KBL,10,100
ME-ME,100GE8/0/0,MET9**RKT,MET9**KBL,10,100
ME-ME,100GE8/0/1,MET9**RKT,MET9**KBL,10,100
ME-ME,100GE9/1/1,MET9**RKT,MET2**SMP,100,100
ME-ME,100GE10/1/1,MET9**RKT,MET**DMO,60000,100
ME-ME,GigabitEthernet14/0/14,MET9**RKT,MET**KPS,35000,10
ME-ME,100GE15/0/0,MET9**RKT,MET9**KBL,10,100
ME-ME,GigabitEthernet1/0/0,MET**ABT,MET**WRP,100,10
ME-ME,GigabitEthernet2/0/0,MET**ABT,MET2**SMP,100,10
ME-ME,100GE16/0/0,MET**DMO,MET9**RKT,60000,100
ME-ME,100GE16/1/0,MET**DMO,MET**MGO,60000,100
ME-ME,GigabitEthernet1/0/0,MET**KDM,MET2**LKS,10,10
ME-ME,GigabitEthernet1/1/0,MET**KDM,MET2**LKS,10,10
ME-ME,GigabitEthernet2/0/0,MET**KDM,MET2**KRP,25,10
ME-ME,GigabitEthernet2/1/0,MET**KDM,MET2**KRP,25,10
ME-ME,GigabitEthernet3/0/0,MET**KDM,MET2**LKS,10,10
ME-ME,GigabitEthernet4/0/0,MET**KDM,MET2**KRP,25,10
ME-ME,GigabitEthernet6/1/0,MET**KDM,MET2**LKS,10,10
ME-ME,GigabitEthernet1/0/0,MET**KNN,MET9**KBL,65000,10
ME-ME,GigabitEthernet1/0/3,MET**KNN,MET2**LKS,10,10
ME-ME,GigabitEthernet1/0/5,MET**KNN,MET2**LKS,10,10
ME-ME,100GE2/0/0,MET**KNN,MET9**KBL,65000,100
ME-ME,100GE2/1/0,MET**KNN,MET2**KRP,10,100
ME-ME,GigabitEthernet4/0/0,MET**KNN,MET9**KBL,65000,10
ME-ME,GigabitEthernet4/0/1,MET**KNN,MET2**LKS,10,10
ME-ME,GigabitEthernet4/0/2,MET**KNN,MET9**KBL,65000,10
ME-ME,GigabitEthernet4/0/4,MET**KNN,MET9**KBL,65000,10
ME-ME,GigabitEthernet4/0/5,MET**KNN,MET2**LKS,10,10
ME-ME,GigabitEthernet8/0/3,MET**KNN,MET9**KBL,65000,10
ME-ME,GigabitEthernet8/0/4,MET**KNN,MET9**KBL,65000,10
ME-ME,GigabitEthernet2/0/0,MET**KPS,MET9**KBL,30000,10
ME-ME,GigabitEthernet3/0/0,MET**KPS,MET9**RKT,35000,10
ME-ME,100GE16/0/0,MET**MGO,MET9**KBL,60000,100
ME-ME,100GE16/1/0,MET**MGO,MET**DMO,60000,100
ME-ME,GigabitEthernet2/0/0,MET**WRP,MET**ABT,100,10
ME-ME,GigabitEthernet1/0/0,MET2**KRP,MET2**LKS,10,10
ME-ME,GigabitEthernet1/0/3,MET2**KRP,MET2**LKS,10,10
ME-ME,GigabitEthernet4/0/0,MET2**KRP,MET**KDM,25,10
ME-ME,GigabitEthernet4/0/3,MET2**KRP,MET2**LKS,10,10
ME-ME,GigabitEthernet4/0/4,MET2**KRP,MET2**LKS,10,10
ME-ME,GigabitEthernet4/1/4,MET2**KRP,MET**KDM,25,10
ME-ME,GigabitEthernet4/1/5,MET2**KRP,MET**KDM,25,10
ME-ME,100GE8/0/0,MET2**KRP,MET9**RKT,65000,100
ME-ME,100GE8/1/0,MET2**KRP,MET**KNN,10,100
ME-ME,GigabitEthernet1/0/1,MET2**LKS,MET**KNN,10,10
ME-ME,GigabitEthernet1/0/2,MET2**LKS,MET**KNN,10,10
ME-ME,GigabitEthernet1/0/3,MET2**LKS,MET2**KRP,10,10
ME-ME,GigabitEthernet1/0/4,MET2**LKS,MET2**KRP,10,10
ME-ME,GigabitEthernet2/0/1,MET2**LKS,MET**KNN,10,10
ME-ME,GigabitEthernet2/0/2,MET2**LKS,MET2**KRP,10,10
ME-ME,GigabitEthernet2/0/3,MET2**LKS,MET**KDM,10,10
ME-ME,GigabitEthernet2/0/4,MET2**LKS,MET2**KRP,10,10
ME-ME,GigabitEthernet4/0/10,MET2**LKS,MET**KDM,10,10
ME-ME,GigabitEthernet4/0/11,MET2**LKS,MET**KDM,10,10
ME-ME,GigabitEthernet4/0/3,MET2**LKS,MET**KNN,10,10
ME-ME,GigabitEthernet4/0/8,MET2**LKS,MET**KDM,10,10
ME-ME,100GE1/0/0,MET2**PM,MET9**KBL,100,100
ME-ME,100GE8/0/0,MET2**PM,MET2**SMP,100,100
ME-ME,100GE1/0/0,MET2**SMP,MET9**RKT,100,100
ME-ME,GigabitEthernet2/0/2,MET2**SMP,MET**ABT,100,10
ME-ME,100GE8/0/0,MET2**SMP,MET2**PM,100,100
ME-ME,GigabitEthernet8/1/2,MET2**SMP,MET**ABT,100,10
ME-BRAS,GigabitEthernet1/0/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet1/0/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet1/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet1/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/10,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/11,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/2,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/3,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/4,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/5,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/6,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/7,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/8,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet2/1/9,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet3/0/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet3/0/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet3/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet3/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/10,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/11,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/2,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/3,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/4,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/5,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/6,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/7,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/8,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet5/1/9,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/10,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/11,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/3,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/4,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/5,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/6,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/7,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/8,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet6/1/9,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/10,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/11,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/2,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/3,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/4,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/5,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/6,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/7,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/8,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet11/1/9,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/0,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/1,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/10,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/11,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/2,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/3,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/4,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/5,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/6,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/7,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/8,BR2**RKT,MET9**RKT,,10
ME-BRAS,GigabitEthernet13/1/9,BR2**RKT,MET9**RKT,,10
ME-BRAS,100GE14/0/1,BR2**RKT,MET9**RKT,,100
ME-BRAS,100GE14/1/1,BR2**RKT,MET9**RKT,,100
ME-BRAS,100GE15/0/1,BR2**RKT,MET9**RKT,,100
ME-BRAS,100GE15/1/1,BR2**RKT,MET9**RKT,,100
ME-BRAS,100GE16/0/1,BR2**RKT,MET9**RKT,,100
ME-BRAS,GigabitEthernet2/1/0,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/1,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/10,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/11,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/2,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/3,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/4,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/5,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/6,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/7,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/8,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet2/1/9,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/0,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/1,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/2,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/3,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/4,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/5,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/6,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/7,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/8,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet3/1/9,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet4/1/0,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/0,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/1,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/10,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/11,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/2,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/3,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/4,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/5,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/6,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/7,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/8,BR2**KBL,MET9**KBL,,10
ME-BRAS,GigabitEthernet6/1/9,BR2**KBL,MET9**KBL,,10
ME-BRAS,100GE14/0/1,BR2**KBL,MET9**KBL,,100
ME-BRAS,100GE14/1/1,BR2**KBL,MET9**KBL,,100
ME-BRAS,100GE15/0/1,BR2**KBL,MET9**KBL,,100
ME-BRAS,100GE15/1/1,BR2**KBL,MET9**KBL,,100
ME-BRAS,100GE16/0/1,BR2**KBL,MET9**KBL,,100
BRAS-PE,100GE14/0/0,BR2**KBL,PE**KBL*HSI,,100
BRAS-PE,100GE14/1/0,BR2**KBL,PE**KBL*HSI,,100
BRAS-PE,100GE15/0/0,BR2**KBL,PE**KBL*HSI,,100
BRAS-PE,100GE16/0/0,BR2**KBL,PE**KBL*HSI,,100
BRAS-PE,100GE16/1/1,BR2**KBL,PE**KBL*HSI,,100
BRAS-PE,GigabitEthernet3/1/11,BR2**KBL,PE**KBL*HSI,,10
BRAS-PE,GigabitEthernet4/1/9,BR2**KBL,PE**KBL*HSI,,10
BRAS-PE,100GE13/0/0,BR2**RKT,PE**RKT*HSI,,100
